id,GPStime,centralFreq,peakFreq,snr,ifo,bandwidth,duration
fsGIJZkJYK,1128421577.949,221.495,142.802,7.775,L1,184.031982,0.086
BtlcNIZsia,1135818446.922,10.373,10.501,9.326,L1,8.45979,0.438
kaYOkpRZ03,1130017396.188,64.106,64.915,8.287,L1,8.27755,0.375
HSqngmba5t,1135372971.813,1267.841,21.507,16.219,H1,2512.303711,2.143
zdFH0CZ4Nq,1134004103.498,4001.47,211.477,17.388,L1,7898.024414,0.434
Pt8sXmX8bR,1127797778.796,1972.764,512.608,1064.839,L1,3881.52832,3.875
EgUsUBXrTq,1135034697.594,3203.047,21.083,7.543,H1,6367.409668,1.25
Sd70xWqSg8,1130191261.103,554.465,211.477,12.779,H1,1004.013428,0.063
TSmNpCxVg1,1130964020.313,3000.28,10.771,8.709,L1,5992.559082,1.5
jz71PFmYcj,1133190997.879,3204.499,211.477,24.118,H1,6364.507324,0.188
qlonUOC80b,1129068177.547,215.351,175.356,8.915,H1,182.684357,0.219
E4eCnC1GR7,1134197133.505,675.763,211.477,17.328,L1,1266.861816,0.094
AZ4f0AZDaG,1134916692.094,2411.479,11.319,14.274,L1,4810.672363,2.5
9TB7dgfW9K,1132748252.704,832.672,111.128,25.196,H1,1597.023682,0.375
I1lkN5Wod0,1132125225.531,3111.922,10.88,18.179,L1,6211.559082,1.375
YMu7UCVfJL,1137078803.125,2715.387,12.382,233.433,H1,5420.860352,8.25
zVLtayqcVK,1132674515.594,2644.84,43.08,10.516,L1,5277.394043,5
u2O5TFUlfT,1131176628.871,102.229,47.124,19.34,H1,175.486252,0.625
fvq2b1gDQt,1136036430.094,66.57,48.8,13.431,H1,114.274933,3
LXqDCFdYN4,1130087819.635,106.108,58.396,9.054,H1,167.727051,0.063
9Oo9jeFSv7,1126434798.116,1521.968,183.495,1515.549,H1,2979.936523,5.875
ZmPFlPbPCq,1135617311.156,2483.958,211.477,34.144,H1,4912.784668,0.594
BtofVQ1QL5,1130843245.266,598.732,59.708,13.297,H1,1113.2146,0.875
arbW7xjUe2,1134222543.875,2337.985,19.536,1398.724,H1,4667.970703,11.578
MJzlpWpCN6,1132059129.186,2658.848,324.754,37.997,H1,5249.376465,0.347
lSUY60drff,1128671149.844,1930.688,65.52,9.138,L1,3742.30127,0.63
bXSXYbCLJq,1137213085.656,118.351,118.89,7.641,H1,4.47553,2.125
CutyaDO8xp,1135176317.403,1957.452,206.402,144.047,H1,3896.038086,2.25
gN25KrhZHH,1134478442.188,2195.886,34.175,13.65,H1,4358.918945,2.25
Bq6AZzAd1c,1133345331.938,64.203,64.915,9.893,L1,8.08396,0.625
FMlz0gSwoj,1131308650.953,3214.542,59.708,14.142,H1,6344.42041,0.75
lH4OC7YOLg,1135927989.515,458.77,211.477,13.173,H1,787.527283,0.047
bYEbWsCRcv,1131056084.301,3978.313,80.486,58.469,H1,7944.340332,1
fh8xUCGOoS,1135873487.767,542.019,170.654,50.389,L1,1028.905518,0.589
oeukQTdXij,1134996618.625,3941.638,13.778,43.789,L1,7868.052246,4.303
wlWdxt3gw8,1129126778.776,300.035,121.663,25.026,H1,536.069153,0.375
wypbhS6TAa,1134477579.438,41.479,29.636,32.589,H1,47.056068,2.313
OvdalGXczR,1128518328.688,45.636,46.289,7.668,H1,27.271601,0.797
IxEdITAtRq,1135969744.313,2156.552,53.73,17.623,H1,4287.212402,3
kkRtpNYxDe,1130681710.946,3890.296,211.477,13.335,H1,7675.675293,0.11
qanAzOhNQY,1126525711.326,217.96,153.654,13.931,H1,317.377319,0.156
JGY8151p0L,1133682846.125,1112.353,33.489,12.707,H1,2188.804932,2.5
SkTkZp55ue,1136215216.813,3404.973,11.139,30.247,L1,6794.723145,3.75
xfJ1eo7cbJ,1128044769.567,1367.522,183.495,21.835,H1,2671.043701,0.438
cs06frpxkK,1136022284.166,3830.182,262.065,3991.385,H1,7650.450684,16.25
WSakzjRJ2x,1129642172.642,119.186,121.663,7.55,L1,92.788773,0.086
IDW9JiOKB9,1135788801.889,2625.209,72.366,194.913,H1,5221.447754,2.375
p5ZkOyqEkR,1127606670.857,555.735,225.349,9.629,H1,992.927429,0.125
zdHI4v4vx1,1127059569.386,368.471,183.495,13.407,H1,658.344238,0.078
6jtg9KQ8nJ,1127339019.932,1367.522,225.349,176.118,H1,2671.043701,1.625
tAePqawmuJ,1127516088.34,117.674,43.551,10.928,H1,171.348068,0.375
C6F5fOj303,1129337510.17,119.186,123.754,8.302,L1,92.788773,0.422
ZwzW7n4YIc,1135879317.231,167.031,111.128,14.236,H1,249.398407,0.125
E39PyWsZMv,1132899088.538,286.179,211.477,18.458,H1,537.966553,0.875
KbNHHHjn8r,1130224392.103,3458.39,402.439,918.791,H1,6906.865234,5.25
UYE5QKZCPc,1132088918.375,3943.309,11.327,7.825,L1,7864.710938,3
jYE310yNgB,1136419143.238,3698.458,38.027,1426.02,H1,7387.001465,5.938
6sV4ALMZnB,1130295429.387,2633.656,47.124,79.17,L1,5243.932617,2.375
5tER1OVsMu,1133837939.625,3723.727,11.327,9.956,L1,7435.168457,2
aHBvM4aVxa,1128741545.392,482.163,99.067,8.844,H1,867.800293,0.023
5fD2z6EHuZ,1135822984.32,3343.79,16.125,56.399,H1,6679.579102,6.188
F7BoRF0u5R,1126425845.938,1972.764,38.348,149.417,L1,3881.52832,7.219
zCDu7FG50w,1126887050.45,300.035,183.495,20.606,H1,536.069153,0.438
3ueZLyH9jg,1128324341.628,247.28,121.663,12.736,L1,430.560944,0.156
dyDVo3XrgR,1135790384.853,172.094,111.128,9.911,H1,239.272064,0.039
ZCdEmI4V4O,1132197384.121,828.265,498.708,19.083,H1,1588.209961,0.094
hCfe4gbdP9,1129801663.259,1653.409,2025.31,17.103,H1,3242.818115,0.156
HNSmEshMFl,1127817462.671,300.035,121.663,16.923,L1,536.069153,0.156
Z5s7mE2LCe,1136293886.125,3979.027,10.362,17.483,L1,7942.912109,4.5
bejjk40bod,1128902378.144,247.28,99.067,41.983,H1,430.560944,0.75
QpkEE1ty48,1136401371.093,2941.199,111.128,18.141,H1,5867.174805,2
KjtUYHfM6D,1135941834.563,3202.352,30.169,17.23,H1,6368.80127,2.25
aYzpQ9ANUP,1129982991.313,3979.047,11.52,14.028,L1,7942.870605,3.5
U815b2VKty,1135038631.688,34.642,23.933,13.327,H1,33.383179,1.5
nLApneFjIk,1133467047.438,64.973,64.915,8.05,L1,4.36192,0.5
6MjfDLBVwY,1127254333.962,662.101,183.495,19.317,H1,1260.201172,0.548
cN1HmBb1Zr,1129357079.589,2053.505,2025.31,8.17,L1,3607.54834,0.872
D7KeZSiGQi,1136397867.753,1031.46,137.711,16.955,H1,1958.004639,0.023
0wO8eObl0J,1134294049.188,1097.43,32.397,14.221,H1,2179.201416,2
QTkoBMw3nt,1133220718.777,1412.983,47.124,111.862,H1,2802.586914,2.125
6JT0hTrvVD,1126821366.352,1653.409,46.733,1019.997,H1,3242.818115,9.25
0QjLuKeJvV,1126595657.398,46.625,48.865,8.61,H1,29.250059,0.313
GQ2sJaUarP,1134006760.429,298.747,111.128,16.233,H1,512.830017,0.246
VBCcsD2pbW,1132347639.875,3977.241,23.381,1581.395,H1,7946.48291,19.25
HPIP064pxb,1128404131.941,166.702,120.558,8.669,L1,111.860588,0.039
uBPKJqttXl,1135371577.875,3002.085,11.127,9.961,H1,5988.947266,3.836
DoCtxi8dPT,1131774358.495,2373.628,111.128,46.102,H1,4734.970215,5.5
PDPveGmCXz,1134368869.57,3876.353,211.477,5078.276,H1,7742.791016,7.309
SDseLPVvWt,1129362226.843,1929.458,1606.546,7.546,L1,3527.756592,0.835
V2PG0LoudA,1129112093.179,809.473,183.495,24.363,H1,1554.946655,0.188
5dvt52HGTA,1130296385.187,4036.002,183.481,10.305,L1,7828.960449,2.949
6RCa2SJWWA,1129802164.741,1791.088,2025.31,20.886,H1,3347.769287,0.143
Ws4NjARpkR,1128404099.285,483.772,120.558,7.876,L1,746.001221,0.063
BOSNai5MQv,1135357089.904,3438.306,89.676,14.963,H1,6791.94873,0.25
nMFso7o4O0,1136442407.875,2529.419,10.93,7.844,H1,5046.552246,1
mJU6189oQl,1126594438.171,662.334,225.349,35.303,H1,1259.734497,0.281
XDO8siDf8Q,1130558897.876,1844.621,262.065,13.579,H1,3614.348633,0.456
z2ZUlr28UP,1136279821.563,3388.054,10.771,31.395,L1,6763.82373,6.578
HGGVnAxeO9,1135249118.797,549.402,211.477,21.052,H1,1014.139771,0.125
pxLilKYGlF,1132160219.265,3404.239,111.128,103.229,H1,6796.192383,1.75
ZhPqUAeh42,1133770983.504,1037.735,498.708,18.232,L1,1945.455933,0.078
V3gnkOfRw7,1134783948.903,1031.46,111.128,10.698,L1,1958.004639,0.157
WfEU9v4F96,1128421757.98,217.33,134.965,10.499,L1,186.641785,0.047
8Frh0XlLaf,1134170799.938,2194.916,20.755,15.457,H1,4360.859863,2.5
nMaUBcfC0h,1133060080.792,851.464,211.477,10.271,H1,1541.812866,0.047
7FI59pkjRu,1127091893.978,140.865,121.663,16.943,H1,217.730896,0.219
yK4Tv2N4dP,1137224836.834,1751.744,1527.022,8.98,L1,1479.296509,0.055
VHd8WKebxA,1129337447.962,1466.605,149.414,84.845,H1,2869.210205,0.826
WoSnvOPtvp,1134282411.235,361.062,170.654,26.549,H1,653.803711,0.375
UcxUlnU6Qo,1136214219.445,504.624,463.93,8.901,L1,104.690933,0.146
zM5zXy9K7I,1132888775.115,235.12,89.676,24.831,H1,425.75058,0.625
NxqH7soj9b,1134876966.453,12.781,10.501,7.598,H1,10.33876,1.25
uZEIKXO0xO,1130153717.358,2082.412,137.711,180.708,H1,4141.446289,1.513
LqXxniyy8k,1129509218.484,1281.913,60.799,13.812,H1,2467.300049,0.719
RNKdQs35Cs,1130094133.74,257.408,219.058,9.188,H1,208.215591,0.203
PLgGb5xK4Y,1132088276.31,370.211,170.654,16.91,H1,635.505798,0.156
aNafwv3zgW,1135526234.743,2532.192,137.711,133.617,H1,5041.005371,2
q08wiy8uNZ,1134154856.34,49.254,38.027,18.295,L1,62.606571,0.875
XRd37p41tj,1134404061.453,3196.447,10.501,20.95,L1,6380.609375,1.57
UZJYEzckTB,1128421682.676,210.067,134.965,7.756,L1,172.116394,0.078
OAsHir2VFz,1128092225.468,1250.792,276.75,156.346,H1,2437.584717,1.75
An5ye0bDep,1134339357.377,213.261,211.477,9.066,H1,296.509125,0.02
DmMEC9mcsc,1135512141.813,3699.785,11.913,49.521,L1,7384.34668,3.5
GY4dQ8nZ2T,1128421868.23,206.665,134.965,8.22,L1,178.921906,0.023
3RkJTmMBKA,1128516710.553,169.347,53.485,41.298,H1,274.693451,1
6snn7dVJks,1130735219.953,1582.997,59.708,11.691,H1,3081.330811,0.75
c2Z6YNfYxA,1130769269.834,242.612,211.477,8.286,L1,237.808136,0.625
6pgjsErelx,1135377696.125,2832.524,22.092,13.905,H1,5636.07666,2
DHr2fp89Sc,1126648621.509,1521.968,225.349,1194.712,H1,2979.936523,5.844
uSH9S3Tovq,1126765741.563,1972.764,33.663,8637.739,H1,3881.52832,12.375
38WOPPcYD3,1136881432.625,3984.321,18.459,7.828,H1,7932.323242,2
sWu9Bo5v0t,1132286605.274,824.968,262.065,57.389,H1,1594.804199,0.5
pEyDtNr4Wr,1129492462.867,1216.381,629.531,32.144,H1,2354.164307,0.094
kb0cUL4Oy0,1135390986.625,3114.772,26.69,12.345,H1,6205.858887,1.75
0ljBnkXHQy,1132758656.15,447.433,402.439,13.653,H1,810.202271,0.109
S8gzWLSlA5,1130815071.328,3262.997,59.708,13.125,H1,6441.32959,1
0kWX7d1GeI,1133110756.193,1926.736,211.477,31.285,L1,3798.339355,0.387
zPDrXfNrHi,1127309268.81,1212.732,183.495,22.838,H1,2361.463379,0.625
zhzKSdGBhs,1126409954.563,662.101,38.907,3269.014,L1,1260.201172,4.813
zmqEzB6D6H,1132588157.942,310.084,170.654,11.802,H1,490.155029,0.039
CnSBUyQljT,1127452062.571,1993.16,99.067,7.92,L1,3840.737305,1.313
4jwVqTJFOb,1132199609.75,560.739,262.065,24.747,H1,991.464783,0.156
0TNlunzbAI,1136963466.781,3889.157,128.232,9.427,H1,7532.500977,11.563
gLTeaZcJfn,1136284744.375,3674.785,10.072,8.113,L1,7339.656738,3.6
y69hdVQkOT,1135391725.688,2645.646,21.894,11.139,H1,5281.171875,2.5
arEdqYk9rp,1133387028.875,3829.704,25.944,818.355,L1,7651.407715,9.563
q1br4SC7h2,1129619734.278,1398.354,121.663,24.601,H1,2732.707764,0.375
g1hjxatqGu,1137026509.125,3458.982,10.548,73.58,H1,6905.679688,4.5
MNrXQstSRl,1135543499.625,3941.638,13.778,18.882,L1,7868.052246,3
1HoxYfxH8R,1127449955.784,809.473,99.067,18.055,H1,1554.946655,0.188
WWPHlPTAT8,1135052410.922,1496.516,12.239,8.387,H1,2977.808838,1.285
jZKn5DBjtG,1129294715.938,1283.408,37.797,66.401,L1,2502.81543,7.375
sE5N3W3NqI,1137247262.908,288.703,211.477,24.245,L1,532.917053,0.563
UdVYOB27wa,1135698446.313,286.371,29.636,8.547,H1,520.131592,0.75
4WlM3q3wSq,1128421901.738,211.695,134.965,9.105,L1,188.982315,0.039
HvKhjwKPLU,1128142251.733,444.386,121.663,84.338,H1,824.772766,1
WWflPs2qJx,1131063590.143,3404.239,89.676,52.851,H1,6796.192383,0.688
sEyEv3Kcqp,1132672442.178,539.358,211.477,36.043,H1,1034.226807,0.219
1ibSM4r6gF,1136406575.07,3131.45,16.125,25.302,H1,6250.614258,6
ptuy66mddD,1135825777.208,303.67,111.128,10.081,H1,522.676025,0.234
uTdauWD0sy,1132541687.603,2094.229,262.065,243.787,H1,4165.078613,2
5IZtRLffD0,1127475059.35,662.101,80.667,125.608,H1,1260.201172,1.375
9wtbhmckH7,1133747472.563,3009.744,29.636,14.586,H1,5973.629395,1.938
MYjJqiCnTr,1128268350.999,990.461,339.876,40.743,L1,1916.922485,0.406
11P23LwYX1,1129667236.211,326.884,179.751,14.622,H1,534.692505,0.813
dQvah4clWH,1129802345.339,1810.919,2025.31,24.924,H1,3554.022949,0.717
5h2lTsPjbH,1135345223.813,669.472,20.028,10.971,H1,1302.621948,1.75
melerZ0mJW,1132681587.239,435.242,211.477,28.026,H1,834.583313,0.5
L1S9TsVXSX,1128421615.465,253.095,142.802,9.167,L1,243.770874,0.047
So8k4Xxthr,1132130554.108,303.81,111.128,13.274,H1,502.703705,0.188
0fqhxrMSdU,1132750625.8,197.838,111.128,22.675,H1,327.355743,0.25
LwZTUeah99,1129802349.53,1809.965,2025.31,26.515,H1,3555.930908,0.414
KiKcbtSpqZ,1136393468.222,245.164,211.477,9.243,H1,405.663574,0.047
U119gRcFOU,1132609402.183,288.703,170.654,26.027,H1,532.917053,0.281
9OCVZf8vyO,1133265312.342,1564.849,498.708,27.118,H1,3045.034668,0.219
bysvKIFqSK,1130289027.813,490.924,64.915,8.03,L1,861.5271,0.875
5FAW9DQA8F,1130912399.33,1716.374,211.477,13.066,H1,3421.556152,0.816
GM7j3JNHDv,1132159655.466,2347.104,137.711,39.704,H1,4625.887207,0.438
fwe75mig4r,1128738495.165,1220.863,183.495,18.354,H1,2345.200439,0.125
6iPiEfTi1U,1127365688.245,1521.968,183.495,212.434,H1,2979.936523,1.938
tO2NbEGoq5,1133663976.938,1692.599,30.711,18.143,H1,3340.708252,2.5
DcCyFGYoyX,1130269112.82,14.928,13.013,13.164,L1,14.63281,0.75
WTvFAuPBjE,1129801827.399,1809.965,2025.31,37.662,H1,3555.930908,0.625
pmaoVvh41o,1128041847.872,1972.764,183.495,881.229,H1,3881.52832,4.625
9SrNwAHZvu,1128119647.849,817.605,512.608,15.2,H1,1538.683716,0.125
1zMvy76tr6,1133957097.619,811.659,72.366,16.339,H1,1568.185181,0.466
gn2a48uQIt,1128165784.664,1748.486,339.876,1410.672,H1,3432.9729,4.75
2EqNEH7csL,1128421581.746,226.897,134.965,7.571,L1,191.373734,0.031
igDL7lnyRJ,1127555116.521,358.692,149.414,10.837,H1,620.858582,0.211
oy1udJwLsV,1127455775.665,1530.1,1166.042,21.943,H1,2963.673584,0.292
uS6wBImBxo,1134876904.297,1644.766,12.239,10.053,H1,3274.308838,1.75
FdGViGol5H,1130893342.578,71.08,59.708,13.254,H1,57.495892,0.75
fB8kveY1gi,1132720941.897,206.987,170.654,9.13,H1,309.057831,0.063
mfGJ53pecS,1130441729.938,3977.241,40.08,274.768,L1,7946.48291,15.82
2RKS4KvXIn,1131147766.552,294.661,170.654,9.84,H1,521.001648,0.047
6KNlBJtujB,1130672618.828,424.565,59.708,12.319,H1,764.466125,0.75
Wk9v6gnXQ4,1136585400.773,370.211,211.477,9.953,H1,635.505798,0.031
Hdy8iaLvBq,1134373045.756,1256.818,262.065,61.816,H1,2469.147461,0.625
nDIylg6fqQ,1130767784.587,286.556,170.654,25.24,H1,537.211121,0.313
z5z4mGFheL,1126413046.859,60.527,60.799,11.255,H1,24.528191,0.625
lbx8DQlx6Z,1128421579.551,206.519,134.965,8.522,L1,271.993896,0.039
HzasnSymMC,1130336410.938,3979.047,11.139,18.077,L1,7942.870605,6.026
onyO7mTIa9,1132004754.606,134.788,111.128,14.523,L1,201.255417,0.188
dnAtYToyjs,1126690578.703,64.347,60.799,11.97,H1,50.095501,0.563
q9pYIafRcU,1129042304.524,1310.178,183.495,108.098,H1,2556.356201,0.877
MOCQL0pmqi,1132342048.585,828.265,402.439,17.704,H1,1588.209961,0.063
VkgTp8lepX,1126530638.828,1787.213,276.75,274.313,H1,3510.425537,2.766
Z2i16mOX4p,1129068178.953,189.742,175.356,15.203,H1,233.902252,0.414
9tHKuJGyxL,1132340292.57,3759.807,16.125,10.911,L1,7504.390625,1.555
dEXrUuHX8y,1131636091.862,3927.004,262.065,26.677,L1,7749.092285,0.341
k5QzM8QvZc,1133991048.492,2379.532,27.9,15.884,H1,4723.162109,0.375
vS01MXk2KI,1134466578.573,250.227,111.128,8.538,H1,395.537262,0.031
jodD6TjvkE,1129798122.985,662.101,99.067,448.487,L1,1260.201172,1.875
tPjwnDxFf3,1132528347.944,539.358,170.654,57.586,H1,1034.226807,0.5
Sukx8HHmQ5,1136397866.983,837.414,137.711,20.32,H1,1569.912109,0.031
Jw937JDkWp,1135729812.771,837.414,324.754,31.246,L1,1569.912109,0.25
FP99SkVjJy,1129016311.788,255.412,149.414,17.212,L1,414.297943,0.156
j4fCAmAfIf,1128988239.16,1748.486,417.4,38.666,L1,3432.9729,0.188
mkuKWMzjI6,1128145179.872,444.386,183.495,59.645,H1,824.772766,0.313
m44eQDjFmi,1136353325.804,452.496,170.654,25.765,H1,800.075928,0.313
H6k4CByvu5,1135372130.625,3420.946,10.362,10.997,H1,6826.668457,2.25
DRbDZgGf8E,1136397761.759,1939.182,111.128,20.304,H1,3773.447266,1.164
0kUSkEYGzT,1134864745.031,3585.638,12.055,24.089,L1,7158.990723,1.75
bC7SAouscz,1128655367.664,1972.764,46.733,1310.751,H1,3881.52832,9.375
aol2FcXPUA,1135374074.563,2636.786,21.128,8.347,H1,5237.670898,1.512
ge96z6R0QT,1135928032.122,2630.289,262.065,3680.65,H1,5250.665039,6.262
GOxAMCaFhB,1131116514.719,600.222,83.006,8.985,L1,1045.61377,0.688
8Lj0sMXv87,1129186169.131,990.461,53.485,14.931,H1,1916.922485,0.375
lTx0fbBd2v,1136404107.594,1092.238,11.319,14.701,H1,2169.252197,1.75
7JebfwVcgy,1135391684.438,2194.916,21.894,13.737,H1,4360.859863,2.75
Unoua2Mqj0,1129298427.272,289.999,263.942,8.576,H1,173.300858,0.242
4n5SV3UGft,1130791980.625,2079.662,18.986,7.628,L1,4146.946289,2.781
833xrFJOWi,1136214182.695,310.286,459.564,9.033,L1,377.527679,0.373
mQWjTVD0ol,1132813944.617,2646.187,16.125,24.381,L1,5280.089355,2.5
Vxx3fMqqKe,1135040521.563,30.141,21.507,11.162,H1,24.38106,1.188
cYrQNmhRLa,1129328529.692,1341.037,121.663,8.798,L1,2536.491699,1.438
cRMyGVCf4P,1134925497.375,1223.744,10.179,9.875,L1,2429.333008,2.875
JL88oe7jGM,1135731127.406,3978.313,18.742,257.217,L1,7944.340332,4.75
8O5I8kREcA,1134983771.922,2441.74,10.501,9.419,L1,4868.257324,1.25
U1VXMNNh2G,1126856108.127,813.123,225.349,25.543,H1,1547.647705,0.234
HJK9DkSEHA,1129337016.642,121.324,99.067,11.269,H1,164.048996,0.094
HqnlBUCXCd,1128421770.645,191.117,134.965,10.486,L1,230.137146,0.281
tdINX2QXdS,1137013082.313,3404.239,11.52,26.839,L1,6796.192383,6
htVv7ELnPB,1128421647.941,206.665,134.965,8.999,L1,178.921906,0.047
Hhveir5yMP,1130816299.301,70.829,47.124,14.332,H1,105.757057,0.313
2eHsJ7DoK1,1132261325.827,357.765,111.128,12.798,L1,660.397888,0.219
hbDWDOGud0,1129270562.104,98.79,65.684,12.329,H1,133.579987,0.25
F3QY9RCJLe,1130683916.719,3002.085,10.88,9.105,H1,5988.947266,1.813
B1zeOWLQex,1128485618.717,204.324,65.684,16.779,H1,344.648926,0.438
8HJeKyJu4T,1126887714.287,444.386,80.667,10.676,H1,824.772766,0.063
w5qTpICxSW,1129050560.213,220.544,211.994,10.058,H1,179.820572,0.25
MnOIFdNv4j,1131309383.229,162.945,137.711,14.446,H1,257.569977,0.094
z6mXiUycmO,1130194467.469,813.562,10.88,17.069,L1,1611.899658,1.126
7HKRX0iFFT,1128404139.145,166.702,120.558,8.275,L1,111.860588,0.031
LlewJBvnnC,1130283240.258,1249.502,13.013,13.069,L1,2483.780273,0.688
8lxI23nrzw,1135151924.331,3989.024,170.654,42.161,L1,7922.916504,0.438
RVFlWJPbQT,1130957330.949,3490.203,47.124,17.253,H1,6944.503906,1.286
X8GxvyLI0g,1127073379.825,182.983,121.663,13.785,H1,247.421844,0.156
rhdbn3FDDE,1131360307.563,3823.079,64.915,8.441,L1,7520.574219,0.625
ijzVn9vaOe,1132625024.305,3881.117,27.9,27.53,L1,7733.262695,2.841
zg5mNaekQh,1128134800.741,364.822,149.414,30.708,H1,665.643311,0.688
B744zbTvTs,1130154410.107,3563.471,144.991,8.361,L1,6934.882324,0.688
sOCO9pmFXN,1130053657.672,1173.892,59.708,13.633,H1,2263.120117,0.972
sakTKma7iQ,1132408827.656,63.657,64.892,7.832,L1,6.99351,0.5
WgpfSqczc5,1127790631.391,169.563,141.127,7.697,L1,160.336334,1.129
bmjykDltLY,1131642369.313,65.518,65.531,8.566,L1,5.45236,0.625
QLt3kVIvla,1127082089.484,990.461,225.349,87.166,H1,1916.922485,0.875
BTGpb9EV7L,1128668902.983,169.347,149.414,13.17,H1,274.693451,0.506
YHzcCsOoti,1135990793.189,2650.359,324.754,87.871,H1,5271.746582,1.688
zZYnX6tjUk,1132743682.538,1549.528,170.654,326.47,H1,3075.677002,1.25
Jl4Jw0PPqI,1128700675.361,179.758,171.213,9.041,H1,139.945816,0.156
632xGf8n9x,1136609309.484,377.526,10.501,9.385,L1,742.7677,0.949
q7YHlQKFUY,1136211620.849,245.164,137.711,18.758,H1,405.663574,0.156
8sv4sJLJHr,1135710001.383,3977.72,16.125,101.846,L1,7945.525879,10
Fs7AgafuNE,1133534191.383,2913.557,13.013,16.403,L1,5811.890137,1.313
u2eIgqnNqD,1132503498.188,1241.181,28.599,20.103,H1,2440.788086,2
T82MNRXxwx,1127697009.583,300.035,276.75,9.028,L1,536.069153,0.219
2TFLUmurSM,1130132116.811,2649.011,72.366,128.268,H1,5269.05127,1.75
IPMQdphytD,1128669622.991,172.996,121.663,8.621,L1,267.394379,0.094
vAy8bGLfrf,1129981964.524,357.765,170.654,37.95,L1,660.397888,0.313
Or7fVqZMQC,1128421749.895,215.098,134.965,8.071,L1,182.176804,0.039
hmSdrDu08s,1127711891.891,60.527,60.799,11.265,H1,24.528191,0.563
gG1ofolkTA,1135542937.75,3979.047,13.9,45.28,L1,7942.870605,4.5
go27L8rxzn,1128861653.908,372.953,276.75,11.426,H1,649.38031,0.047
c0QQ4lWLKD,1128404125.238,144.642,213.307,7.704,L1,155.97995,0.094
Nsd6qtc4FJ,1128669622.989,172.996,149.414,12.132,H1,267.394379,0.219
qOnGjNAPvz,1128432694.121,170.915,134.965,7.787,L1,174.761856,0.164
XAr0QsuKN4,1132035776.313,3979.801,40.08,36.608,L1,7941.364258,5.566
ESFYIg9yXX,1127741609.289,555.735,225.349,27.572,H1,992.927429,0.188
DpgLin0nG6,1128044474.705,300.035,65.684,8.903,H1,536.069153,0.125
msmqz9QAKl,1134889258.778,361.062,262.065,24.696,H1,653.803711,0.156
mqDPmmL1kt,1132275253.721,134.788,89.676,11.425,H1,201.255417,0.094
8hK9PBv7UY,1133272652.938,1857.082,31.825,15.495,H1,3669.673584,1.5
OZLCq1AdKv,1130404542.146,127.489,128.89,7.721,L1,124.965027,1.25
VLYdFFu8Vh,1129489146.969,1809.965,50.49,105.277,L1,3555.930908,7.43
Y0gN2ylNPv,1127957720.959,1891.203,225.349,1139.025,H1,3718.40625,5.5
BY5ZYZfPMR,1127063464.219,1972.764,45.71,2664.712,H1,3881.52832,5.875
m0Ds5TFpHt,1136404555.607,3992.322,324.754,38.043,L1,7916.322754,0.363
Myi0792jp2,1136295691.723,1132.469,670.807,9.699,L1,1025.210815,0.33
ipdu2FVEVE,1137227028.717,1796.419,1527.022,9.542,L1,1568.646362,0.068
3CUfIhZzKt,1133132498.67,2822.345,402.439,73.255,H1,5615.71875,1.344
SQwAPjKt6d,1128421893.402,675.736,134.965,8.835,L1,1232.929565,0.102
urIcuOPmqj,1132607787.168,822.307,324.754,48.22,H1,1600.125366,0.313
dokLNglpWH,1133372582.938,644.608,11.913,8.229,L1,1270.349365,1.75
f2blvv4S4Q,1130478877.523,2473.981,13.013,15.443,L1,4932.738281,1
ZGRbKAaj5j,1134544738.43,3577.736,13.013,17.037,L1,7140.248047,3
tBuIZb3khq,1137070349.703,1095.621,211.477,14.968,H1,2106.578369,0.125
LgIS8Bv4s0,1132733431.218,201.924,137.711,21.556,H1,319.184143,0.313
uEOTA8sCmI,1129520790.973,169.347,43.551,71.39,L1,274.693451,1.5
YXAf0evtMY,1128421858.973,164.917,134.965,8.294,L1,67.414673,0.039
gSJvuzqKIk,1126886502.674,64.347,65.684,7.549,H1,50.095501,0.039
0nox4AiRQL,1135034483.422,3452.674,12.239,26.872,H1,6893.062988,5
0Bdrl9wPy3,1136393449.083,365.148,211.477,11.225,H1,645.632141,0.047
1OAhQHWEp4,1127721142.797,58.256,59.089,10.544,H1,19.98646,0.5
JD9IHUSgl7,1131059325.33,90.433,72.366,10.44,H1,125.734306,0.203
Hxwu5SuoBk,1133373247.563,2264.852,64.915,8.86,L1,4404.119141,0.625
9BrNs1pp0f,1128421724.441,182.187,134.965,8.257,L1,227.876022,0.031
SEySoPnr0Y,1134513123.719,2441.74,10.88,10.513,L1,4868.257324,1.055
3YM5ipwmAn,1128941818.844,66.758,65.52,8.24,L1,7.52802,0.5
afBMU7X11H,1133604695.802,3344.861,324.754,2394.66,L1,6677.436523,8.625
uLZZPeKtrC,1135171151.285,57.157,38.027,19.454,H1,85.342102,1.125
D9ZW2eLwlo,1126838627.909,1212.732,99.067,24.4,H1,2361.463379,0.625
AODxMKpgwz,1135051157.664,18.499,16.125,7.933,H1,18.133181,0.438
TLRVooQ9ER,1126547218.13,372.953,183.495,34.595,H1,649.38031,0.219
x923Gi1TOH,1128145177.659,308.166,149.414,43.276,H1,519.806091,0.25
vEktLLy1nE,1132991595.315,245.164,137.711,12,H1,405.663574,0.188
1hxduJakgn,1127425687.531,1891.203,48.344,9.222,L1,3718.40625,2.135
